ts,old_speed,new_speed,new_is_stale,new_is_stat
1773227623000,0.00,0.00,true,false
1773227625000,0.00,0.00,true,false
1773227627000,0.00,0.00,true,false
1773227632000,0.00,0.00,true,false
1773227636000,0.00,0.00,true,false
1773227638000,0.00,0.00,true,false
1773227641000,0.00,0.00,true,false
1773227645000,0.00,0.00,true,false
1773227647000,0.00,0.00,true,false
1773227651000,0.00,0.00,true,false
1773227653000,0.00,0.00,true,false
1773227655000,0.00,0.00,true,false
1773227657000,0.00,0.00,true,false
1773227662000,0.00,0.00,true,false
1773227666000,0.00,0.00,true,false
1773227668000,0.00,0.00,true,false
1773227672000,0.00,0.00,true,false
1773227674000,0.00,0.00,true,false
1773227678000,0.00,0.00,true,false
1773227680000,0.00,0.00,true,false
1773227682000,0.00,0.00,true,false
1773227685000,0.00,0.00,true,false
1773227689000,0.00,0.00,true,false
1773227691000,0.00,0.00,true,false
1773227693000,0.00,0.00,true,false
1773227695000,0.00,0.00,true,false
1773227701000,0.00,0.00,true,false
1773227705000,0.00,0.00,true,false
1773227707000,0.00,0.00,true,false
1773227713000,0.00,0.00,true,false
1773227716000,0.00,0.00,true,false
1773227718000,0.00,0.00,true,false
1773227720000,0.00,0.00,true,false
1773227723000,0.00,0.00,true,false
1773227727000,0.00,0.00,true,false
1773227731000,0.00,0.00,true,false
1773227734000,0.00,0.00,true,false
1773227736000,0.00,0.00,true,false
1773227740000,0.00,0.00,true,false
1773227742000,0.00,0.00,true,false
1773227744000,0.00,0.00,true,false
1773227746000,0.00,0.00,true,false
1773227752000,0.00,0.00,true,false
1773227757000,0.00,0.00,true,false
1773227760000,0.00,0.00,true,false
1773227764000,0.00,0.00,true,false
1773227766000,0.00,0.00,true,false
1773227772000,0.00,0.00,true,false
1773227775000,0.00,0.00,true,false
1773227777000,0.00,0.00,true,false
1773227781000,0.00,0.00,true,false
1773227784000,0.00,0.00,true,false
1773227790000,0.00,0.00,true,false
1773227792000,0.00,0.00,true,false
1773227796000,0.00,0.00,true,false
1773227799000,0.00,0.00,true,false
1773227801000,0.00,0.00,true,false
1773227805000,0.00,0.00,true,false
1773227807000,0.00,0.00,true,false
1773227809000,0.00,0.00,true,false
1773227812000,0.00,0.00,true,false
1773227815000,0.00,0.00,true,false
1773227819000,0.00,0.00,true,false
1773227823000,0.00,0.00,true,false
1773227827000,0.00,0.00,true,false
1773227830000,0.00,0.00,true,false
1773227832000,0.00,0.00,true,false
1773227836000,0.00,0.00,true,false
1773227839000,0.00,0.00,true,false
1773227841000,0.00,0.00,true,false
1773227847000,0.00,0.00,true,false
1773227853000,0.00,0.00,true,false
1773227856000,0.00,0.00,true,false
1773227860000,0.00,0.00,true,false
1773227863000,0.00,0.00,true,false
1773227865000,0.00,0.00,true,false
1773227868000,0.00,0.00,true,false
1773227873000,0.00,0.00,true,false
1773227876000,0.00,0.00,true,false
1773227879000,0.00,0.00,true,false
1773227881000,0.00,0.00,true,false
1773227886000,0.00,0.00,true,false
1773227890000,0.00,0.00,true,false
1773227895000,0.00,0.00,true,false
1773227897000,0.00,0.00,true,false
1773227900000,0.00,0.00,true,false
1773227902000,0.00,0.00,true,false
1773227905000,0.00,0.00,true,false
1773227907000,0.00,0.00,true,false
1773227910000,0.00,0.00,true,false
1773227912000,0.00,0.00,true,false
1773227916000,0.00,0.00,true,false
1773227918000,0.00,0.00,true,false
1773227923000,0.00,0.00,true,false
1773227925000,0.00,0.00,true,false
1773227927000,0.00,0.00,true,false
1773227930000,0.00,0.00,true,false
1773227934000,0.00,0.00,true,false
1773227938000,0.00,0.00,true,false
1773227940000,0.00,0.00,true,false
1773227944000,0.00,0.00,true,false
1773227946000,0.00,0.00,true,false
1773227953000,0.00,0.00,true,false
1773227955000,0.00,0.00,true,false
1773227959000,0.00,0.00,true,false
1773227961000,0.00,0.00,true,false
1773227964000,0.00,0.00,true,false
1773227966000,0.00,0.00,true,false
1773227968000,0.00,0.00,true,false
1773227974000,0.00,0.00,true,false
1773227976000,0.00,0.00,true,false
1773227980000,0.00,0.00,true,false
1773227982000,0.00,0.00,true,false
1773227986000,0.00,0.00,true,false
1773227988000,0.00,0.00,true,false
1773227991000,0.00,0.00,true,false
1773227995000,0.00,0.00,true,false
1773228001000,0.00,0.00,true,false
1773228003000,0.00,0.00,true,false
1773228007000,0.00,0.00,true,false
1773228010000,0.00,0.00,true,false
1773228012000,0.00,0.00,true,false
1773228016000,0.00,0.00,true,false
1773228018000,0.00,0.00,true,false
1773228020000,0.00,0.00,true,false
1773228024000,0.00,0.00,true,false
1773228026000,0.00,0.00,true,false
1773228028000,0.00,0.00,true,false
1773228031000,0.00,0.00,true,false
1773228035000,0.00,0.00,true,false
1773228037000,0.00,0.00,true,false
1773228041000,0.00,0.00,true,false
1773228043000,0.00,0.00,true,false
1773228048000,0.00,0.00,true,false
1773228052000,0.00,0.00,true,false
1773228054000,0.00,0.00,true,false
1773228057000,0.00,0.00,true,false
1773228059000,0.00,0.00,true,false
1773228062000,0.00,0.00,true,false
1773228064000,0.00,0.00,true,false
1773228067000,0.00,0.00,true,false
1773228069000,0.00,0.00,true,false
1773228074000,0.00,0.00,true,false
1773228076000,0.00,0.00,true,false
1773228078000,0.00,0.00,true,false
1773228081000,0.00,0.00,true,false
1773228085000,0.00,0.00,true,false
1773228089000,0.00,0.00,true,false
1773228092000,0.00,0.00,true,false
1773228096000,0.00,0.00,true,false
1773228098000,0.00,0.00,true,false
1773228100000,0.00,0.00,true,false
1773228102000,0.00,0.00,true,false
1773228104000,0.00,0.00,true,false
1773228109000,0.00,0.00,true,false
1773228111000,0.00,0.00,true,false
1773228114000,0.00,0.00,true,false
1773228120000,0.00,0.00,true,false
1773228124000,0.00,0.00,true,false
1773228127000,0.00,0.00,true,false
1773228129000,0.00,0.00,true,false
1773228133000,0.00,0.00,true,false
1773228135000,0.00,0.00,true,false
1773228140000,0.00,0.00,true,false
1773228144000,0.00,0.00,true,false
1773228149000,0.00,0.00,true,false
1773228151000,0.00,0.00,true,false
1773228155000,0.00,0.00,true,false
1773228157000,0.00,0.00,true,false
1773228162000,0.00,0.00,true,false
1773228166000,0.00,0.00,true,false
1773228170000,0.00,0.00,true,false
1773228172000,0.00,0.00,true,false
1773228174000,0.00,0.00,true,false
1773228180000,0.00,0.00,true,false
1773228182000,0.00,0.00,true,false
1773228186000,0.00,0.00,true,false
1773228189000,0.00,0.00,true,false
1773228191000,0.00,0.00,true,false
1773228195000,0.00,0.00,true,false
1773228197000,0.00,0.00,true,false
1773228202000,0.00,0.00,true,false
1773228204000,0.00,0.00,true,false
1773228206000,0.00,0.00,true,false
1773228210000,0.00,0.00,true,false
1773228212000,0.00,0.00,true,false
1773228214000,0.00,0.00,true,false
1773228219000,0.00,0.00,true,false
1773228221000,0.00,0.00,true,false
1773228225000,0.00,0.00,true,false
1773228227000,0.00,0.00,true,false
1773228229000,0.00,0.00,true,false
1773228234000,0.00,0.00,true,false
1773228236000,0.00,0.00,true,false
1773228241000,0.00,0.00,true,false
1773228245000,0.00,0.00,true,false
1773228247000,0.00,0.00,true,false
1773228250000,0.00,0.00,true,false
1773228254000,0.00,0.00,true,false
1773228256000,0.00,0.00,true,false
1773228260000,0.00,0.00,true,false
1773228262000,0.00,0.00,true,false
1773228265000,0.00,0.00,true,false
1773228269000,0.00,0.00,true,false
1773228272000,0.00,0.00,true,false
1773228276000,0.00,0.00,true,false
1773228278000,0.00,0.00,true,false
1773228280000,0.00,0.00,true,false
1773228282000,0.00,0.00,true,false
1773228289000,0.00,0.00,true,false
1773228291000,0.00,0.00,true,false
1773228295000,0.00,0.00,true,false
1773228297000,0.00,0.00,true,false
1773228300000,0.00,0.00,true,false
1773228304000,0.00,0.00,true,false
1773228306000,0.00,0.00,true,false
1773228308000,0.00,0.00,true,false
1773228312000,0.00,0.00,true,false
1773228314000,0.00,0.00,true,false
1773228321000,0.00,0.00,true,false
1773228323000,0.00,0.00,true,false
1773228327000,0.00,0.00,true,false
1773228329000,0.00,0.00,true,false
1773228331000,0.00,0.00,true,false
1773228333000,0.00,0.00,true,false
1773228337000,0.00,0.00,true,false
1773228341000,0.00,0.00,true,false
1773228343000,0.00,0.00,true,false
1773228346000,0.00,0.00,true,false
1773228348000,0.00,0.00,true,false
1773228351000,0.00,0.00,true,false
1773228353000,0.00,0.00,true,false
1773228356000,0.00,0.00,true,false
1773228358000,0.00,0.00,true,false
1773228362000,0.00,0.00,true,false
1773228366000,0.00,0.00,true,false
1773228370000,0.00,0.00,true,false
1773228372000,0.00,0.00,true,false
1773228376000,0.00,0.00,true,false
1773228381000,0.00,0.00,true,false
1773228391000,0.00,0.00,true,false
1773228397000,0.00,0.00,true,false
1773228400000,0.00,0.00,true,false
1773228405000,0.00,0.00,true,false
1773228411000,0.00,0.00,true,false
1773228414000,0.00,0.00,true,false
1773228416000,0.00,0.00,true,false
1773228420000,0.00,0.00,true,false
1773228422000,0.00,0.00,true,false
1773228427000,0.00,0.00,true,false
1773228433000,0.00,0.00,true,false
1773228437000,0.00,0.00,true,false
1773228439000,0.00,0.00,true,false
1773228442000,0.00,0.00,true,false
1773228444000,0.00,0.00,true,false
1773228447000,0.00,0.00,true,false
1773228452000,0.00,0.00,true,false
1773228457000,0.00,0.00,true,false
1773228461000,0.00,0.00,true,false
1773228463000,0.00,0.00,true,false
1773228468000,0.00,0.00,true,false
1773228472000,0.00,0.00,true,false
1773228477000,0.00,0.00,true,false
1773228479000,0.00,0.00,true,false
1773228482000,0.00,0.00,true,false
1773228486000,0.00,0.00,true,false
1773228488000,0.00,0.00,true,false
1773228492000,0.00,0.00,true,false
1773228494000,0.00,0.00,true,false
1773228497000,0.00,0.00,true,false
1773228501000,0.00,0.00,true,false
1773228503000,0.00,0.00,true,false
1773228509000,0.00,0.00,true,false
1773228512000,0.00,0.00,true,false
1773228517000,0.00,0.00,true,false
1773228521000,0.00,0.00,true,false
1773228523000,0.00,0.00,true,false
1773228527000,0.00,0.00,true,false
1773228529000,0.00,0.00,true,false
1773228532000,0.00,0.00,true,false
1773228537000,0.00,0.00,true,false
1773228543000,0.00,0.00,true,false
1773228547000,0.00,0.00,true,false
1773228549000,0.00,0.00,true,false
1773228552000,0.00,0.00,true,false
1773228556000,0.00,0.00,true,false
1773228558000,0.00,0.00,true,false
1773228562000,0.00,0.00,true,false
1773228567000,0.00,0.00,true,false
1773228569000,0.00,0.00,true,false
1773228573000,0.00,0.00,true,false
1773228576000,0.00,0.00,true,false
1773228583000,0.00,0.00,true,false
1773228586000,0.00,0.00,true,false
1773228588000,0.00,0.00,true,false
1773228590000,0.00,0.00,true,false
1773228592000,0.00,0.00,true,false
1773228595000,0.00,0.00,true,false
1773228598000,0.00,0.00,true,false
1773228601000,0.00,0.00,true,false
1773228608000,0.00,0.00,true,false
1773228611000,0.00,0.00,true,false
1773228614000,0.00,0.00,true,false
1773228616000,0.00,0.00,true,false
1773228620000,0.00,0.00,true,false
1773228624000,0.00,0.00,true,false
1773228626000,0.00,0.00,true,false
1773228631000,0.00,0.00,true,false
1773228635000,0.00,0.00,true,false
1773228638000,0.00,0.00,true,false
1773228643000,0.00,0.00,true,false
1773228646000,0.00,0.00,true,false
1773228648000,0.00,0.00,true,false
1773228652000,0.00,0.00,true,false
1773228658000,0.00,0.00,true,false
1773228663000,0.00,0.00,true,false
1773228667000,0.00,0.00,true,false
1773228669000,0.00,0.00,true,false
1773228672000,0.00,0.00,true,false
1773228675000,0.00,0.00,true,false
1773228680000,0.00,0.00,true,false
1773228683000,0.00,0.00,true,false
1773228685000,0.00,0.00,true,false
1773228694000,0.00,0.00,true,false
1773228696000,0.00,0.00,true,false
1773228702000,0.00,0.00,true,false
1773228705000,0.00,0.00,true,false
1773228710000,0.00,0.00,true,false
1773228714000,0.00,0.00,true,false
1773228716000,0.00,0.00,true,false
1773228719000,0.00,0.00,true,false
1773228721000,0.00,0.00,true,false
1773228726000,0.00,0.00,true,false
1773228732000,0.00,0.00,true,false
1773228736000,0.00,0.00,true,false
1773228739000,0.00,0.00,true,false
1773228741000,0.00,0.00,true,false
1773228746000,0.00,0.00,true,false
1773228748000,0.00,0.00,true,false
1773228751000,0.00,0.00,true,false
1773228755000,0.00,0.00,true,false
1773228757000,0.00,0.00,true,false
1773228761000,0.00,0.00,true,false
1773228763000,0.00,0.00,true,false
1773228766000,0.00,0.00,true,false
1773228773000,0.00,0.00,true,false
1773228779000,0.00,0.00,true,false
1773228781000,0.00,0.00,true,false
1773228783000,0.00,0.00,true,false
1773228788000,0.00,0.00,true,false
1773228790000,0.00,0.00,true,false
1773228797000,0.00,0.00,true,false
1773228799000,0.00,0.00,true,false
1773228802000,0.00,0.00,true,false
1773228804000,0.00,0.00,true,false
1773228810000,0.00,0.00,true,false
1773228816000,0.00,0.00,true,false
1773228819000,0.00,0.00,true,false
1773228823000,0.00,0.00,true,false
1773228829000,0.00,0.00,true,false
1773228831000,0.00,0.00,true,false
1773228833000,0.00,0.00,true,false
1773228835000,0.00,0.00,true,false
1773228840000,0.00,0.00,true,false
1773228844000,0.00,0.00,true,false
1773228846000,0.00,0.00,true,false
1773228850000,0.00,0.00,true,false
1773228852000,0.00,0.00,true,false
1773228855000,0.00,0.00,true,false
1773228859000,0.00,0.00,true,false
1773228862000,0.00,0.00,true,false
1773228865000,0.00,0.00,true,false
1773228867000,0.00,0.00,true,false
1773228871000,0.00,0.00,true,false
1773228876000,0.00,0.00,true,false
1773228880000,0.00,0.00,true,false
1773228885000,0.00,0.00,true,false
1773228889000,0.00,0.00,true,false
1773228891000,0.00,0.00,true,false
1773228895000,0.00,0.00,true,false
1773228897000,0.00,0.00,true,false
1773228900000,0.00,0.00,true,false
1773228902000,0.00,0.00,true,false
1773228906000,0.00,0.00,true,false
1773228910000,0.00,0.00,true,false
1773228912000,0.00,0.00,true,false
1773228917000,0.00,0.00,true,false
1773228919000,0.00,0.00,true,false
1773228921000,0.00,0.00,true,false
1773228926000,0.00,0.00,true,false
1773228930000,0.00,0.00,true,false
1773228932000,0.00,0.00,true,false
1773228935000,0.00,0.00,true,false
1773228938000,0.00,0.00,true,false
1773228941000,0.00,0.00,true,false
1773228944000,0.00,0.00,true,false
1773228949000,0.00,0.00,true,false
1773228951000,0.00,0.00,true,false
1773228953000,0.00,0.00,true,false
1773228956000,0.00,0.00,true,false
1773228959000,0.00,0.00,true,false
1773228964000,0.00,0.00,true,false
1773228969000,0.00,0.00,true,false
1773228973000,0.00,0.00,true,false
1773228976000,0.00,0.00,true,false
1773228979000,0.00,0.00,true,false
1773228981000,0.00,0.00,true,false
1773228984000,0.00,0.00,true,false
1773228988000,0.00,0.00,true,false
1773228991000,0.00,0.00,true,false
1773228997000,0.00,0.00,true,false
1773229000000,0.00,0.00,true,false
1773229002000,0.00,0.00,true,false
1773229006000,0.00,0.00,true,false
1773229009000,0.00,0.00,true,false
1773229012000,0.00,0.00,true,false
1773229015000,0.00,0.00,true,false
1773229021000,0.00,0.00,true,false
1773229024000,0.00,0.00,true,false
1773229028000,0.00,0.00,true,false
1773229032000,0.00,0.00,true,false
1773229036000,0.00,0.00,true,false
1773229041000,0.00,0.00,true,false
1773229044000,0.00,0.00,true,false
1773229047000,0.00,0.00,true,false
1773229052000,0.00,0.00,true,false
1773229054000,0.00,0.00,true,false
1773229056000,0.00,0.00,true,false
1773229059000,0.00,0.00,true,false
1773229062000,0.00,0.00,true,false
1773229065000,0.00,0.00,true,false
1773229069000,0.00,0.00,true,false
1773229071000,0.00,0.00,true,false
1773229076000,0.00,0.00,true,false
1773229078000,0.00,0.00,true,false
1773229082000,0.00,0.00,true,false
1773229086000,0.00,0.00,true,false
1773229088000,0.00,0.00,true,false
1773229090000,0.00,0.00,true,false
1773229094000,0.00,0.00,true,false
1773229096000,0.00,0.00,true,false
1773229098000,0.00,0.00,true,false
1773229103000,0.00,0.00,true,false
1773229107000,0.00,0.00,true,false
1773229109000,0.00,0.00,true,false
1773229113000,0.00,0.00,true,false
1773229120000,0.00,0.00,true,false
1773229122000,0.00,0.00,true,false
1773229124000,0.00,0.00,true,false
1773229128000,0.00,0.00,true,false
1773229130000,0.00,0.00,true,false
1773229134000,0.00,0.00,true,false
1773229136000,0.00,0.00,true,false
1773229139000,0.00,0.00,true,false
1773229145000,0.00,0.00,true,false
1773229147000,0.00,0.00,true,false
1773229152000,0.00,0.00,true,false
1773229154000,0.00,0.00,true,false
1773229160000,0.00,0.00,true,false
1773229163000,0.00,0.00,true,false
1773229165000,0.00,0.00,true,false
1773229169000,0.00,0.00,true,false
1773229178000,0.00,0.00,true,false
1773229180000,0.00,0.00,true,false
1773229185000,0.00,0.00,true,false
1773229187000,0.00,0.00,true,false
1773229191000,0.00,0.00,true,false
1773229193000,0.00,0.00,true,false
1773229195000,0.00,0.00,true,false
1773229199000,0.00,0.00,true,false
1773229202000,0.00,0.00,true,false
1773229206000,0.00,0.00,true,false
1773229211000,0.00,0.00,true,false
1773229215000,0.00,0.00,true,false
1773229220000,0.00,0.00,true,false
1773229226000,0.00,0.00,true,false
1773229230000,0.00,0.00,true,false
1773229234000,0.00,0.00,true,false
1773229237000,0.00,0.00,true,false
1773229239000,0.00,0.00,true,false
1773229243000,0.00,0.00,true,false
1773229248000,0.00,0.00,true,false
1773229250000,0.00,0.00,true,false
1773229253000,0.00,0.00,true,false
1773229257000,0.00,0.00,true,false
1773229259000,0.00,0.00,true,false
1773229263000,0.00,0.00,true,false
1773229265000,0.00,0.00,true,false
1773229268000,0.00,0.00,true,false
1773229270000,0.00,0.00,true,false
1773229272000,0.00,0.00,true,false
1773229274000,0.00,0.00,true,false
1773229279000,0.00,0.00,true,false
1773229284000,0.00,0.00,true,false
1773229286000,0.00,0.00,true,false
1773229288000,0.00,0.00,true,false
1773229291000,0.00,0.00,true,false
1773229294000,0.00,0.00,true,false
1773229297000,0.00,0.00,true,false
1773229304000,0.00,0.00,true,false
1773229306000,0.00,0.00,true,false
1773229309000,0.00,0.00,true,false
1773229312000,0.00,0.00,true,false
1773229315000,0.00,0.00,true,false
1773229317000,0.00,0.00,true,false
1773229320000,0.00,0.00,true,false
1773229322000,0.00,0.00,true,false
1773229325000,0.00,0.00,true,false
1773229328000,0.00,0.00,true,false
1773229330000,0.00,0.00,true,false
1773229334000,0.00,0.00,true,false
1773229339000,0.00,0.00,true,false
1773229344000,0.00,0.00,true,false
1773229346000,0.00,0.00,true,false
1773229350000,0.00,0.00,true,false
1773229354000,0.00,0.00,true,false
1773229357000,0.00,0.00,true,false
1773229359000,0.00,0.00,true,false
1773229363000,0.00,0.00,true,false
1773229365000,0.00,0.00,true,false
1773229367000,0.00,0.00,true,false
1773229374000,0.00,0.00,true,false
1773229376000,0.00,0.00,true,false
1773229380000,0.00,0.00,true,false
1773229382000,0.00,0.00,true,false
1773229384000,0.00,0.00,true,false
1773229386000,0.00,0.00,true,false
1773229389000,0.00,0.00,true,false
1773229392000,0.00,0.00,true,false
1773229397000,0.00,0.00,true,false
1773229402000,0.00,0.00,true,false
1773229406000,0.00,0.00,true,false
1773229410000,0.00,0.00,true,false
1773229412000,0.00,0.00,true,false
1773229416000,0.00,0.00,true,false
1773229418000,0.00,0.00,true,false
1773229425000,0.00,0.00,true,false
1773229427000,0.00,0.00,true,false
1773229430000,0.00,0.00,true,false
1773229432000,0.00,0.00,true,false
1773229436000,0.00,0.00,true,false
1773229438000,0.00,0.00,true,false
1773229442000,0.00,0.00,true,false
1773229447000,0.00,0.00,true,false
1773229451000,0.00,0.00,true,false
1773229453000,0.00,0.00,true,false
1773229461000,0.00,0.00,true,false
1773229465000,0.00,0.00,true,false
1773229472000,0.00,0.00,true,false
1773229476000,0.00,0.00,true,false
1773229480000,0.00,0.00,true,false
1773229486000,0.00,0.00,true,false
1773229490000,0.00,0.00,true,false
1773229495000,0.00,0.00,true,false
1773229497000,0.00,0.00,true,false
1773229501000,0.00,0.00,true,false
1773229504000,0.00,0.00,true,false
1773229507000,0.00,0.00,true,false
1773229510000,0.00,0.00,true,false
1773229512000,0.00,0.00,true,false
1773229517000,0.00,0.00,true,false
1773229520000,0.00,0.00,true,false
